#FamilyID	pvalue	Significant at 0.05
N0.HOG0005891	0.929	n
N0.HOG0005892	0.942	n
N0.HOG0005894	0.929	n
N0.HOG0005895	0.751	n
N0.HOG0005896	0.929	n
N0.HOG0005899	0.982	n
N0.HOG0005900	0.947	n
N0.HOG0005901	0.947	n
N0.HOG0005902	0.947	n
N0.HOG0005904	0.299	n
N0.HOG0005905	0.942	n
N0.HOG0005906	0.947	n
N0.HOG0005907	0.914	n
N0.HOG0005908	0.929	n
N0.HOG0005909	0.67	n
N0.HOG0005910	0.753	n
N0.HOG0005911	0.929	n
N0.HOG0005912	0.929	n
N0.HOG0005914	0.914	n
N0.HOG0005915	0.914	n
N0.HOG0005916	0.914	n
N0.HOG0005917	0.942	n
N0.HOG0005918	0.81	n
N0.HOG0005919	0.759	n
N0.HOG0005921	0.929	n
N0.HOG0005922	0.914	n
N0.HOG0005923	0.716	n
N0.HOG0005924	0.942	n
N0.HOG0005925	0.337	n
N0.HOG0005926	0.947	n
N0.HOG0005927	0.71	n
N0.HOG0005928	0.947	n
N0.HOG0005929	0.648	n
N0.HOG0005930	0.941	n
N0.HOG0005931	0.947	n
N0.HOG0005933	0.671	n
N0.HOG0005935	0.914	n
N0.HOG0005936	0.914	n
N0.HOG0005937	0.247	n
N0.HOG0005938	0.947	n
N0.HOG0005939	0.914	n
N0.HOG0005940	0.947	n
N0.HOG0005941	0.929	n
N0.HOG0005943	0.914	n
N0.HOG0005944	0.914	n
N0.HOG0005945	0.947	n
N0.HOG0005946	0.62	n
N0.HOG0005947	0.914	n
N0.HOG0005948	0.914	n
N0.HOG0005950	0.914	n
N0.HOG0005951	0.162	n
N0.HOG0005953	0.914	n
N0.HOG0005954	0.914	n
N0.HOG0005956	0.914	n
N0.HOG0005957	0.914	n
N0.HOG0005958	0.914	n
N0.HOG0005959	0.941	n
N0.HOG0005962	0.982	n
N0.HOG0005963	0.947	n
N0.HOG0005965	0.982	n
N0.HOG0005968	0.982	n
N0.HOG0005969	0.942	n
N0.HOG0005970	0.929	n
N0.HOG0005971	0.941	n
N0.HOG0005972	0.769	n
N0.HOG0005973	0.861	n
N0.HOG0005974	0.941	n
N0.HOG0005975	0.929	n
N0.HOG0005976	0.929	n
N0.HOG0005977	0.947	n
N0.HOG0005978	0.725	n
N0.HOG0005979	0.671	n
N0.HOG0005981	0.671	n
N0.HOG0005982	0.942	n
N0.HOG0005983	0.914	n
N0.HOG0005984	0.947	n
N0.HOG0005985	0.914	n
N0.HOG0005986	0.942	n
N0.HOG0005987	0.914	n
N0.HOG0005988	0.722	n
N0.HOG0005989	0.648	n
N0.HOG0005990	0.942	n
N0.HOG0005991	0.822	n
N0.HOG0005993	0.914	n
N0.HOG0005994	0.914	n
N0.HOG0005996	0.947	n
N0.HOG0005997	0.942	n
N0.HOG0005998	0.942	n
N0.HOG0005999	0.942	n
N0.HOG0006000	0.031	y
N0.HOG0006001	0.929	n
N0.HOG0006002	0.947	n
N0.HOG0006003	0.929	n
N0.HOG0006004	0.942	n
N0.HOG0006005	0.947	n
N0.HOG0006007	0.732	n
N0.HOG0006008	0.929	n
N0.HOG0006009	0.929	n
N0.HOG0006010	0.914	n
N0.HOG0006011	0.929	n
N0.HOG0006012	0.942	n
N0.HOG0006013	0.947	n
N0.HOG0006014	0.947	n
N0.HOG0006016	0.914	n
N0.HOG0006017	0.914	n
N0.HOG0006018	0.914	n
N0.HOG0006020	0.914	n
N0.HOG0006021	0.914	n
N0.HOG0006022	0.947	n
N0.HOG0006023	0.678	n
N0.HOG0006024	0.914	n
N0.HOG0006025	0.947	n
N0.HOG0006026	0.929	n
N0.HOG0006027	0.749	n
N0.HOG0006028	0.443	n
N0.HOG0006029	0.717	n
N0.HOG0006030	0.504	n
N0.HOG0006031	0.947	n
N0.HOG0006032	0.305	n
N0.HOG0006033	0.947	n
N0.HOG0006034	0.914	n
N0.HOG0006035	0.766	n
N0.HOG0006036	0.929	n
N0.HOG0006037	0.941	n
N0.HOG0006038	0.982	n
N0.HOG0006039	0.933	n
N0.HOG0006040	0.715	n
N0.HOG0006041	0.914	n
N0.HOG0006042	0.914	n
N0.HOG0006043	0.947	n
N0.HOG0006044	0.914	n
N0.HOG0006045	0.717	n
N0.HOG0006046	0.659	n
N0.HOG0006047	0.914	n
N0.HOG0006048	0.825	n
N0.HOG0006049	0.911	n
N0.HOG0006050	0.929	n
N0.HOG0006051	0.929	n
N0.HOG0006052	0.929	n
N0.HOG0006053	0.947	n
N0.HOG0006054	0.982	n
N0.HOG0006055	0.947	n
N0.HOG0006056	0.929	n
N0.HOG0006057	0.914	n
N0.HOG0006058	0.929	n
N0.HOG0006059	0.947	n
N0.HOG0006060	0.648	n
N0.HOG0006061	0.71	n
N0.HOG0006062	0.914	n
N0.HOG0006063	0.929	n
N0.HOG0006064	0.929	n
N0.HOG0006065	0.4	n
N0.HOG0006066	0.647	n
N0.HOG0006067	0.647	n
N0.HOG0006069	0.438	n
N0.HOG0006071	0.538	n
N0.HOG0006072	0.673	n
N0.HOG0006073	0.692	n
N0.HOG0006075	0.942	n
N0.HOG0006076	0.914	n
N0.HOG0006077	0.914	n
N0.HOG0006078	0.722	n
N0.HOG0006079	0.947	n
N0.HOG0006080	0.942	n
N0.HOG0006081	0.947	n
N0.HOG0006082	0.914	n
N0.HOG0006083	0.715	n
N0.HOG0006084	0.947	n
N0.HOG0006085	0.947	n
N0.HOG0006086	0.933	n
N0.HOG0006087	0.702	n
N0.HOG0006088	0.914	n
N0.HOG0006089	0.941	n
N0.HOG0006090	0.947	n
N0.HOG0006092	0.729	n
N0.HOG0006093	0.942	n
N0.HOG0006094	0.811	n
N0.HOG0006095	0.914	n
N0.HOG0006096	0.914	n
N0.HOG0006097	0.914	n
N0.HOG0006098	0.914	n
N0.HOG0006099	0.929	n
N0.HOG0006100	0.813	n
N0.HOG0006101	0.942	n
N0.HOG0006102	0.942	n
N0.HOG0006103	0.914	n
N0.HOG0006104	0.67	n
N0.HOG0006105	0.942	n
N0.HOG0006106	0.942	n
N0.HOG0006107	0.947	n
N0.HOG0006108	0.982	n
N0.HOG0006109	0.941	n
N0.HOG0006110	0.929	n
N0.HOG0006111	0.929	n
N0.HOG0006112	0.929	n
N0.HOG0006113	0.703	n
N0.HOG0006115	0.902	n
N0.HOG0006116	0.982	n
N0.HOG0006119	0.751	n
N0.HOG0006121	0.947	n
N0.HOG0006122	0.789	n
N0.HOG0006123	0.942	n
N0.HOG0006127	0.914	n
N0.HOG0006130	0.942	n
N0.HOG0006131	0.947	n
N0.HOG0006132	0.947	n
N0.HOG0006133	0.914	n
N0.HOG0006134	0.732	n
N0.HOG0006135	0.929	n
N0.HOG0006137	0.929	n
N0.HOG0006139	0.914	n
N0.HOG0006140	0.914	n
N0.HOG0006141	0.914	n
N0.HOG0006142	0.914	n
N0.HOG0006143	0.929	n
N0.HOG0006144	0.929	n
N0.HOG0006145	0.914	n
N0.HOG0006146	0.941	n
N0.HOG0006147	0.933	n
N0.HOG0006149	0.947	n
N0.HOG0006150	0.929	n
N0.HOG0006151	0.999	n
N0.HOG0006153	0.922	n
N0.HOG0006154	0.942	n
N0.HOG0006155	0.929	n
N0.HOG0006156	0.914	n
N0.HOG0006157	0.929	n
N0.HOG0006158	0.942	n
N0.HOG0006159	0.387	n
N0.HOG0006160	0.942	n
N0.HOG0006161	0.929	n
N0.HOG0006163	0.947	n
N0.HOG0006164	0.447	n
N0.HOG0006165	0.947	n
N0.HOG0006166	0.947	n
N0.HOG0006167	0.929	n
N0.HOG0006168	0.929	n
N0.HOG0006169	0.947	n
N0.HOG0006170	0.941	n
N0.HOG0006172	0.947	n
N0.HOG0006173	0.982	n
N0.HOG0006174	0.947	n
N0.HOG0006175	0.947	n
N0.HOG0006176	0.947	n
N0.HOG0006177	0.947	n
N0.HOG0006178	0.947	n
N0.HOG0006179	0.947	n
N0.HOG0006180	0.933	n
N0.HOG0006181	0.947	n
N0.HOG0006182	0.929	n
N0.HOG0006183	0.929	n
N0.HOG0006184	0.929	n
N0.HOG0006185	0.914	n
N0.HOG0006186	0.713	n
N0.HOG0006187	0.914	n
N0.HOG0006188	0.914	n
N0.HOG0006189	0.639	n
N0.HOG0006190	0.914	n
N0.HOG0006192	0.914	n
N0.HOG0006194	0.941	n
N0.HOG0006195	0.947	n
N0.HOG0006196	0.941	n
N0.HOG0006197	0.947	n
N0.HOG0006198	0.947	n
N0.HOG0006199	0.929	n
N0.HOG0006200	0.914	n
N0.HOG0006201	0.62	n
N0.HOG0006202	0.947	n
N0.HOG0006203	0.929	n
N0.HOG0006204	0.947	n
N0.HOG0006205	0.929	n
N0.HOG0006206	0.914	n
N0.HOG0006207	0.692	n
N0.HOG0006208	0.929	n
N0.HOG0006209	0.798	n
N0.HOG0006210	0.982	n
N0.HOG0006211	0.992	n
N0.HOG0006212	0.914	n
N0.HOG0006213	0.929	n
N0.HOG0006214	0.942	n
N0.HOG0006215	0.914	n
N0.HOG0006219	0.795	n
N0.HOG0006220	0.639	n
N0.HOG0006221	0.914	n
N0.HOG0006222	0.692	n
N0.HOG0006223	0.914	n
N0.HOG0006224	0.914	n
N0.HOG0006225	0.929	n
N0.HOG0006226	0.769	n
N0.HOG0006227	0.914	n
N0.HOG0006228	0.929	n
N0.HOG0006229	0.982	n
N0.HOG0006230	0.942	n
N0.HOG0006231	0.914	n
N0.HOG0006233	0.947	n
N0.HOG0006234	0.947	n
N0.HOG0006235	0.942	n
N0.HOG0006236	0.947	n
N0.HOG0006237	0.861	n
N0.HOG0006238	0.929	n
N0.HOG0006240	0.947	n
N0.HOG0006241	0.929	n
N0.HOG0006242	0.982	n
N0.HOG0006243	0.942	n
N0.HOG0006244	0.862	n
N0.HOG0006245	0.929	n
N0.HOG0006246	0.748	n
N0.HOG0006247	0.942	n
N0.HOG0006248	0.947	n
N0.HOG0006250	0.758	n
N0.HOG0006253	0.947	n
N0.HOG0006254	0.947	n
N0.HOG0006255	0.947	n
N0.HOG0006256	0.914	n
N0.HOG0006257	0.645	n
N0.HOG0006258	0.861	n
N0.HOG0006259	0.684	n
N0.HOG0006260	0.914	n
N0.HOG0006261	0.947	n
N0.HOG0006262	0.754	n
N0.HOG0006263	0.933	n
N0.HOG0006264	0.933	n
N0.HOG0006265	0.111	n
N0.HOG0006268	0.914	n
N0.HOG0006269	0.929	n
N0.HOG0006270	0.438	n
N0.HOG0006271	0.687	n
N0.HOG0006272	0.914	n
N0.HOG0006273	0.914	n
N0.HOG0006274	0.914	n
N0.HOG0006275	0.942	n
N0.HOG0006276	0.648	n
N0.HOG0006278	0.773	n
N0.HOG0006279	0.947	n
N0.HOG0006281	0.929	n
N0.HOG0006282	0.914	n
N0.HOG0006283	0.914	n
N0.HOG0006284	0.902	n
N0.HOG0006286	0.947	n
N0.HOG0006287	0.929	n
N0.HOG0006288	0.947	n
N0.HOG0006289	0.947	n
N0.HOG0006290	0.713	n
N0.HOG0006291	0.942	n
N0.HOG0006292	0.947	n
N0.HOG0006293	0.929	n
N0.HOG0006295	0.914	n
N0.HOG0006296	0.942	n
N0.HOG0006300	0.947	n
N0.HOG0006301	0.747	n
N0.HOG0006302	0.914	n
N0.HOG0006303	0.914	n
N0.HOG0006304	0.424	n
N0.HOG0006307	0.929	n
N0.HOG0006308	0.941	n
N0.HOG0006310	0.947	n
N0.HOG0006312	0.929	n
N0.HOG0006313	0.929	n
N0.HOG0006314	0.941	n
N0.HOG0006316	0.929	n
N0.HOG0006317	0.696	n
N0.HOG0006318	0.914	n
N0.HOG0006319	0.807	n
N0.HOG0006320	0.945	n
N0.HOG0006321	0.671	n
N0.HOG0006322	0.715	n
N0.HOG0006323	0.62	n
N0.HOG0006325	0.929	n
N0.HOG0006326	0.929	n
N0.HOG0006327	0.947	n
N0.HOG0006329	0.947	n
N0.HOG0006330	0.914	n
N0.HOG0006331	0.914	n
N0.HOG0006332	0.929	n
N0.HOG0006334	0.929	n
N0.HOG0006335	0.929	n
N0.HOG0006336	0.947	n
N0.HOG0006338	0.947	n
N0.HOG0006339	0.914	n
N0.HOG0006340	0.929	n
N0.HOG0006341	0.929	n
N0.HOG0006342	0.914	n
N0.HOG0006343	0.982	n
N0.HOG0006344	0.947	n
N0.HOG0006346	0.929	n
N0.HOG0006347	0.942	n
N0.HOG0006349	0.668	n
N0.HOG0006350	0.929	n
N0.HOG0006351	0.947	n
N0.HOG0006352	0.929	n
N0.HOG0006353	0.942	n
N0.HOG0006354	0.929	n
N0.HOG0006355	0.947	n
N0.HOG0006357	0.947	n
N0.HOG0006358	0.947	n
N0.HOG0006359	0.883	n
N0.HOG0006360	0.947	n
N0.HOG0006361	0.942	n
N0.HOG0006362	0.947	n
N0.HOG0006363	0.929	n
N0.HOG0006364	0.89	n
N0.HOG0006365	0.914	n
N0.HOG0006366	0.982	n
N0.HOG0006368	0.914	n
N0.HOG0006369	0.929	n
N0.HOG0006370	0.914	n
N0.HOG0006371	0.914	n
N0.HOG0006372	0.929	n
N0.HOG0006373	0.942	n
N0.HOG0006374	0.942	n
N0.HOG0006375	0.929	n
N0.HOG0006376	0.929	n
N0.HOG0006377	0.914	n
N0.HOG0006378	0.929	n
N0.HOG0006379	0.929	n
N0.HOG0006380	0.929	n
N0.HOG0006381	0.929	n
N0.HOG0006382	0.929	n
N0.HOG0006383	0.929	n
N0.HOG0006385	0.947	n
N0.HOG0006386	0.914	n
N0.HOG0006387	0.914	n
N0.HOG0006388	0.914	n
N0.HOG0006389	0.914	n
N0.HOG0006390	0.914	n
N0.HOG0006392	0.914	n
N0.HOG0006393	0.942	n
N0.HOG0006394	0.942	n
N0.HOG0006395	0.836	n
N0.HOG0006397	0.585	n
N0.HOG0006399	0.914	n
N0.HOG0006400	0.795	n
N0.HOG0006401	0.929	n
N0.HOG0006402	0.914	n
N0.HOG0006403	0.914	n
N0.HOG0006405	0.914	n
N0.HOG0006406	0.914	n
N0.HOG0006407	0.717	n
N0.HOG0006408	0.947	n
N0.HOG0006409	0.717	n
N0.HOG0006410	0.947	n
N0.HOG0006411	0.363	n
N0.HOG0006412	0.947	n
N0.HOG0006413	0.942	n
N0.HOG0006414	0.914	n
N0.HOG0006415	0.61	n
N0.HOG0006416	0.947	n
N0.HOG0006417	0.853	n
N0.HOG0006418	0.941	n
N0.HOG0006420	0.861	n
N0.HOG0006421	0.648	n
N0.HOG0006422	0.982	n
N0.HOG0006424	0.914	n
N0.HOG0006425	0.914	n
N0.HOG0006426	0.914	n
N0.HOG0006427	0.914	n
N0.HOG0006428	0.716	n
N0.HOG0006429	0.914	n
N0.HOG0006430	0.914	n
N0.HOG0006432	0.947	n
N0.HOG0006433	0.673	n
N0.HOG0006434	0.745	n
N0.HOG0006436	0.914	n
N0.HOG0006437	0.813	n
N0.HOG0006438	0.947	n
N0.HOG0006440	0.929	n
N0.HOG0006441	0.671	n
N0.HOG0006442	0.929	n
N0.HOG0006443	0.947	n
N0.HOG0006444	0.942	n
N0.HOG0006445	0.947	n
N0.HOG0006446	0.929	n
N0.HOG0006447	0.992	n
N0.HOG0006448	0.769	n
N0.HOG0006449	0.914	n
N0.HOG0006451	0.947	n
N0.HOG0006452	0.671	n
N0.HOG0006455	0.713	n
N0.HOG0006456	0.703	n
N0.HOG0006457	0.914	n
N0.HOG0006458	0.941	n
N0.HOG0006459	0.947	n
N0.HOG0006460	0.914	n
N0.HOG0006461	0.942	n
N0.HOG0006462	0.947	n
N0.HOG0006463	0.929	n
N0.HOG0006464	0.947	n
N0.HOG0006465	0.941	n
N0.HOG0006466	0.914	n
N0.HOG0006467	0.827	n
N0.HOG0006468	0.929	n
N0.HOG0006469	0.947	n
N0.HOG0006470	0.853	n
N0.HOG0006471	0.791	n
N0.HOG0006472	0.929	n
N0.HOG0006474	0.942	n
N0.HOG0006476	0.982	n
N0.HOG0006477	0.885	n
N0.HOG0006478	0.929	n
N0.HOG0006479	0.929	n
N0.HOG0006480	0.929	n
N0.HOG0006481	0.914	n
N0.HOG0006482	0.947	n
N0.HOG0006483	0.947	n
N0.HOG0006484	0.947	n
N0.HOG0006485	0.942	n
N0.HOG0006486	0.805	n
N0.HOG0006487	0.659	n
N0.HOG0006488	0.947	n
N0.HOG0006489	0.67	n
N0.HOG0006490	0.914	n
N0.HOG0006491	0.947	n
N0.HOG0006492	0.904	n
N0.HOG0006493	0.671	n
N0.HOG0006494	0.914	n
N0.HOG0006495	0.805	n
N0.HOG0006496	0.914	n
N0.HOG0006497	0.343	n
N0.HOG0006498	0.648	n
N0.HOG0006499	0.619	n
N0.HOG0006500	0.914	n
N0.HOG0006501	0.929	n
N0.HOG0006502	0.861	n
N0.HOG0006503	0.929	n
N0.HOG0006504	0.942	n
N0.HOG0006506	0.947	n
N0.HOG0006507	0.947	n
N0.HOG0006508	0.941	n
N0.HOG0006509	0.942	n
N0.HOG0006510	0.947	n
N0.HOG0006511	0.798	n
N0.HOG0006512	0.947	n
N0.HOG0006513	0.929	n
N0.HOG0006514	0.929	n
N0.HOG0006515	0.759	n
N0.HOG0006516	0.947	n
N0.HOG0006517	0.947	n
N0.HOG0006519	0.929	n
N0.HOG0006520	0.947	n
N0.HOG0006521	0.929	n
N0.HOG0006522	0.301	n
N0.HOG0006523	0.914	n
N0.HOG0006524	0.742	n
N0.HOG0006525	0.049	y
N0.HOG0006526	0.929	n
N0.HOG0006527	0.398	n
N0.HOG0006528	0.942	n
N0.HOG0006529	0.947	n
N0.HOG0006530	0.947	n
N0.HOG0006531	0.753	n
N0.HOG0006532	0.947	n
N0.HOG0006533	0.929	n
N0.HOG0006535	0.929	n
N0.HOG0006536	0.929	n
N0.HOG0006538	0.647	n
N0.HOG0006539	0.929	n
N0.HOG0006540	0.929	n
N0.HOG0006542	0.947	n
N0.HOG0006543	0.947	n
N0.HOG0006544	0.947	n
N0.HOG0006546	0.982	n
N0.HOG0006547	0.471	n
N0.HOG0006549	0.272	n
N0.HOG0006550	0.933	n
N0.HOG0006552	0.947	n
N0.HOG0006553	0.929	n
N0.HOG0006554	0.671	n
N0.HOG0006555	0.671	n
N0.HOG0006556	0.433	n
N0.HOG0006557	0.947	n
N0.HOG0006558	0.942	n
N0.HOG0006559	0.914	n
N0.HOG0006560	0.947	n
N0.HOG0006561	0.929	n
N0.HOG0006562	0.929	n
N0.HOG0006563	0.929	n
N0.HOG0006564	0.947	n
N0.HOG0006565	0.929	n
N0.HOG0006566	0.929	n
N0.HOG0006567	0.929	n
N0.HOG0006568	0.748	n
N0.HOG0006569	0.929	n
N0.HOG0006572	0.942	n
N0.HOG0006573	0.71	n
N0.HOG0006574	0.929	n
N0.HOG0006576	0.942	n
N0.HOG0006577	0.947	n
N0.HOG0006578	0.947	n
N0.HOG0006579	0.929	n
N0.HOG0006580	0.929	n
N0.HOG0006581	0.947	n
N0.HOG0006582	0.929	n
N0.HOG0006583	0.692	n
N0.HOG0006584	0.929	n
N0.HOG0006586	0.914	n
N0.HOG0006587	0.942	n
N0.HOG0006588	0.942	n
N0.HOG0006589	0.941	n
N0.HOG0006590	0.929	n
N0.HOG0006592	0.947	n
N0.HOG0006593	0.947	n
N0.HOG0006594	0.947	n
N0.HOG0006595	0.947	n
N0.HOG0006596	0.947	n
N0.HOG0006597	0.941	n
N0.HOG0006598	0.914	n
N0.HOG0006599	0.716	n
N0.HOG0006600	0.982	n
N0.HOG0006601	0.947	n
N0.HOG0006602	0.929	n
N0.HOG0006604	0.914	n
N0.HOG0006605	0.914	n
N0.HOG0006606	0.914	n
N0.HOG0006607	0.716	n
N0.HOG0006608	0.914	n
N0.HOG0006609	0.914	n
N0.HOG0006610	0.705	n
N0.HOG0006611	0.914	n
N0.HOG0006612	0.914	n
N0.HOG0006613	0.947	n
N0.HOG0006614	0.914	n
N0.HOG0006615	0.645	n
N0.HOG0006616	0.914	n
N0.HOG0006617	0.914	n
N0.HOG0006618	0.914	n
N0.HOG0006619	0.914	n
N0.HOG0006620	0.914	n
N0.HOG0006621	0.914	n
N0.HOG0006622	0.914	n
N0.HOG0006623	0.942	n
N0.HOG0006624	0.387	n
N0.HOG0006625	0.942	n
N0.HOG0006626	0.754	n
N0.HOG0006627	0.947	n
N0.HOG0006628	0.914	n
N0.HOG0006629	0.914	n
N0.HOG0006631	0.942	n
N0.HOG0006632	0.947	n
N0.HOG0006633	0.837	n
N0.HOG0006634	0.892	n
N0.HOG0006635	0.947	n
N0.HOG0006636	0.929	n
N0.HOG0006637	0.929	n
N0.HOG0006638	0.914	n
N0.HOG0006639	0.929	n
N0.HOG0006641	0.929	n
N0.HOG0006642	0.929	n
N0.HOG0006645	0.947	n
N0.HOG0006647	0.982	n
N0.HOG0006648	0.947	n
N0.HOG0006649	0.885	n
N0.HOG0006650	0.929	n
N0.HOG0006651	0.914	n
N0.HOG0006652	0.929	n
N0.HOG0006653	0.926	n
N0.HOG0006654	0.767	n
N0.HOG0006655	0.947	n
N0.HOG0006657	0.572	n
N0.HOG0006658	0.359	n
N0.HOG0006659	0.914	n
N0.HOG0006660	0.941	n
N0.HOG0006661	0.758	n
N0.HOG0006662	0.942	n
N0.HOG0006663	0.914	n
N0.HOG0006664	0.941	n
N0.HOG0006665	0.942	n
N0.HOG0006666	0.942	n
N0.HOG0006667	0.914	n
N0.HOG0006668	0.62	n
N0.HOG0006669	0.929	n
N0.HOG0006670	0.947	n
N0.HOG0006672	0.716	n
N0.HOG0006673	0.947	n
N0.HOG0006674	0.914	n
N0.HOG0006675	0.377	n
N0.HOG0006676	0.862	n
N0.HOG0006678	0.914	n
N0.HOG0006679	0.914	n
N0.HOG0006681	0.933	n
N0.HOG0006682	0.941	n
N0.HOG0006684	0.947	n
N0.HOG0006685	0.673	n
N0.HOG0006686	0.514	n
N0.HOG0006687	0.947	n
N0.HOG0006689	0.947	n
N0.HOG0006690	0.798	n
N0.HOG0006691	0.758	n
N0.HOG0006692	0.883	n
N0.HOG0006693	0.914	n
N0.HOG0006694	0.982	n
N0.HOG0006695	0.941	n
N0.HOG0006696	0.702	n
N0.HOG0006697	0.942	n
N0.HOG0006698	0.914	n
N0.HOG0006700	0.914	n
N0.HOG0006701	0.929	n
N0.HOG0006702	0.942	n
N0.HOG0006703	0.787	n
N0.HOG0006704	0.914	n
N0.HOG0006705	0.914	n
N0.HOG0006706	0.914	n
N0.HOG0006707	0.914	n
N0.HOG0006708	0.947	n
N0.HOG0006709	0.947	n
N0.HOG0006710	0.947	n
N0.HOG0006711	0.929	n
N0.HOG0006712	0.715	n
N0.HOG0006714	0.914	n
N0.HOG0006715	0.947	n
N0.HOG0006716	0.914	n
N0.HOG0006717	0.947	n
N0.HOG0006718	0.947	n
N0.HOG0006719	0.929	n
N0.HOG0006720	0.947	n
N0.HOG0006721	0.67	n
N0.HOG0006722	0.89	n
N0.HOG0006724	0.942	n
N0.HOG0006725	0.947	n
N0.HOG0006726	0.929	n
N0.HOG0006727	0.929	n
N0.HOG0006728	0.947	n
N0.HOG0006729	0.947	n
N0.HOG0006730	0.947	n
N0.HOG0006732	0.933	n
N0.HOG0006733	0.947	n
N0.HOG0006735	0.769	n
N0.HOG0006736	0.947	n
N0.HOG0006737	0.862	n
N0.HOG0006738	0.929	n
N0.HOG0006739	0.929	n
N0.HOG0006740	0.929	n
N0.HOG0006741	0.929	n
N0.HOG0006742	0.929	n
N0.HOG0006743	0.929	n
N0.HOG0006744	0.929	n
N0.HOG0006745	0.929	n
N0.HOG0006746	0.942	n
N0.HOG0006747	0.754	n
N0.HOG0006748	0.947	n
N0.HOG0006749	0.941	n
N0.HOG0006750	0.671	n
N0.HOG0006751	0.942	n
N0.HOG0006752	0.942	n
N0.HOG0006753	0.914	n
N0.HOG0006754	0.914	n
N0.HOG0006755	0.914	n
N0.HOG0006756	0.914	n
N0.HOG0006757	0.914	n
N0.HOG0006758	0.942	n
N0.HOG0006759	0.705	n
N0.HOG0006760	0.914	n
N0.HOG0006761	0.914	n
N0.HOG0006762	0.947	n
N0.HOG0006763	0.942	n
N0.HOG0006764	0.902	n
N0.HOG0006765	0.947	n
N0.HOG0006766	0.947	n
N0.HOG0006769	0.929	n
N0.HOG0006770	0.942	n
N0.HOG0006771	0.941	n
N0.HOG0006772	0.947	n
N0.HOG0006774	0.648	n
N0.HOG0006775	0.947	n
N0.HOG0006776	0.914	n
N0.HOG0006777	0.914	n
N0.HOG0006778	0.947	n
N0.HOG0006779	0.941	n
N0.HOG0006781	0.914	n
N0.HOG0006783	0.947	n
N0.HOG0006784	0.914	n
N0.HOG0006785	0.914	n
N0.HOG0006786	0.929	n
N0.HOG0006788	0.929	n
N0.HOG0006789	0.941	n
N0.HOG0006790	0.914	n
N0.HOG0006791	0.365	n
N0.HOG0006792	0.684	n
N0.HOG0006794	0.914	n
N0.HOG0006795	0.914	n
N0.HOG0006796	0.941	n
N0.HOG0006798	0.982	n
N0.HOG0006799	0.929	n
N0.HOG0006801	0.933	n
N0.HOG0006802	0.942	n
N0.HOG0006803	0.929	n
N0.HOG0006804	0.748	n
N0.HOG0006805	0.942	n
N0.HOG0006806	0.807	n
N0.HOG0006807	0.947	n
N0.HOG0006808	0.942	n
N0.HOG0006809	0.947	n
N0.HOG0006811	0.947	n
N0.HOG0006812	0.714	n
N0.HOG0006813	0.914	n
N0.HOG0006814	0.942	n
N0.HOG0006815	0.947	n
N0.HOG0006818	0.647	n
N0.HOG0006820	0.639	n
N0.HOG0006821	0.941	n
N0.HOG0006822	0.929	n
N0.HOG0006823	0.982	n
N0.HOG0006824	0.945	n
N0.HOG0006825	0.786	n
N0.HOG0006826	0.942	n
N0.HOG0006828	0.914	n
N0.HOG0006829	0.982	n
N0.HOG0006830	0.947	n
N0.HOG0006832	0.929	n
N0.HOG0006833	0.62	n
N0.HOG0006834	0.947	n
N0.HOG0006835	0.942	n
N0.HOG0006836	0.914	n
N0.HOG0006837	0.633	n
N0.HOG0006838	0.914	n
N0.HOG0006839	0.942	n
N0.HOG0006840	0.648	n
N0.HOG0006843	0.947	n
N0.HOG0006844	0.914	n
N0.HOG0006846	0.914	n
N0.HOG0006847	0.914	n
N0.HOG0006848	0.914	n
N0.HOG0006849	0.639	n
N0.HOG0006850	0.947	n
N0.HOG0006851	0.7	n
N0.HOG0006852	0.62	n
N0.HOG0006853	0.62	n
N0.HOG0006854	0.929	n
N0.HOG0006855	0.648	n
N0.HOG0006856	0.947	n
N0.HOG0006857	0.933	n
N0.HOG0006858	0.914	n
N0.HOG0006859	0.929	n
N0.HOG0006860	0.947	n
N0.HOG0006861	0.716	n
N0.HOG0006862	0.673	n
N0.HOG0006863	0.914	n
N0.HOG0006864	0.914	n
N0.HOG0006866	0.914	n
N0.HOG0006867	0.914	n
N0.HOG0006870	0.929	n
N0.HOG0006871	0.914	n
N0.HOG0006872	0.914	n
N0.HOG0006873	0.914	n
N0.HOG0006874	0.947	n
N0.HOG0006875	0.914	n
N0.HOG0006876	0.933	n
N0.HOG0006877	0.903	n
N0.HOG0006878	0.942	n
N0.HOG0006880	0.929	n
N0.HOG0006881	0.982	n
N0.HOG0006882	0.914	n
N0.HOG0006883	0.914	n
N0.HOG0006884	0.929	n
N0.HOG0006885	0.942	n
N0.HOG0006886	0.929	n
N0.HOG0006887	0.933	n
N0.HOG0006888	0.947	n
N0.HOG0006890	0.715	n
N0.HOG0006891	0.947	n
N0.HOG0006892	0.929	n
N0.HOG0006894	0.929	n
N0.HOG0006895	0.692	n
N0.HOG0006897	0.914	n
N0.HOG0006899	0.609	n
N0.HOG0006900	0.929	n
N0.HOG0006901	0.773	n
N0.HOG0006902	0.647	n
N0.HOG0006905	0.942	n
N0.HOG0006906	0.837	n
N0.HOG0006907	0.929	n
N0.HOG0006908	0.342	n
N0.HOG0006909	0.914	n
N0.HOG0006910	0.914	n
